Gene_Symbol,Is_DEG,Expression_Direction,Is_DMR,Methylation_Direction,Predicted_Regulatory_Relationship,DEG_log2FC,DEG_padj,Methylation_Value,Relationship_Category,DMR_Index
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,386804
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,386805
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,386806
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,386807
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,386808
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,386809
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,386810
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,386811
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,386812
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,386813
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,387223
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,387224
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,387225
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,387226
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,387227
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,387228
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,387229
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,387230
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,387312
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,387313
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,387314
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,387315
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,387918
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,387919
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,387920
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,387921
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,387922
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,387923
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,387924
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,387925
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,387926
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,387927
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,387928
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,388144
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,388145
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,388146
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,388147
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,388148
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,388149
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,388150
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,388151
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,388152
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,388758
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,388759
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,388760
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,388761
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,388762
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,388763
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,388764
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,388765
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,388766
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,388767
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,390681
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,390682
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,390683
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,390684
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,390685
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,390686
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,390687
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,390688
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,390689
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,390690
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,4.237624418,Inconsistent_Both_Up,391464
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,391465
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.574255656,Inconsistent_Both_Up,391466
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,391467
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,1.973671949,Inconsistent_Both_Up,391468
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,0.041613336,Inconsistent_Both_Up,391469
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,2.188986763,Inconsistent_Both_Up,391470
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-0.946346946,Classic_Demethylation_Activation,391471
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,391472
ZBTB16,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.28,0.017810079,3.323485897,Inconsistent_Both_Up,391473
ZBTB16,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.28,0.017810079,-1.46584838,Classic_Demethylation_Activation,391474
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,44845
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,44846
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,106335
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,266463
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,266464
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,266465
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,267247
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,267248
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,269844
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,269845
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,269846
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,271663
APCDD1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.726,0.013794504,1.588339954,Inconsistent_Both_Up,271664
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,47604
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,47605
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,47606
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,47607
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,47608
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,47609
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,47610
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,80168
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,80169
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,80170
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,80171
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,80172
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,98831
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,98832
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,98833
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,98834
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,98835
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106809
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106810
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,106811
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106812
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106813
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106814
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,106815
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108571
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108572
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108573
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108574
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,108575
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108576
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,108577
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,110275
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,110276
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,110277
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,110278
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,110279
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,110280
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,110281
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,123497
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,123498
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,123499
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,123500
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,123501
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,123502
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,123503
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,127217
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,127218
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.562253672,Classic_Demethylation_Activation,127219
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,127220
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,127221
HYAL2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.784,0.019227908,-2.991921124,Classic_Demethylation_Activation,136440
